seqNumber,startDate,userId,endDate,lastModifiedDate
1,/Date(1349049600000)/,50012847,/Date(1362009600000)/,/Date(1419893740000)/
1,/Date(1349049600000)/,50012896,/Date(1364688000000)/,/Date(1419889129000)/
1,/Date(1349049600000)/,50012900,/Date(1367280000000)/,/Date(1419893742000)/
1,/Date(1349049600000)/,50012901,/Date(1359590400000)/,/Date(1427286386000)/
1,/Date(1349049600000)/,50013022,/Date(1362009600000)/,/Date(1419881461000)/
1,/Date(1349049600000)/,50013220,/Date(1359590400000)/,/Date(1511450070000)/
1,/Date(1349049600000)/,50013224,/Date(1364688000000)/,/Date(1511432449000)/
1,/Date(1349049600000)/,50013258,/Date(1419984000000)/,/Date(1466754231000)/
1,/Date(1349049600000)/,50013262,/Date(1361318400000)/,/Date(1474803744000)/
1,/Date(1349049600000)/,50013317,/Date(1362009600000)/,/Date(1528115543000)/
1,/Date(1349049600000)/,50013517,/Date(1364688000000)/,/Date(1420056237000)/
1,/Date(1349049600000)/,50013583,/Date(1364688000000)/,/Date(1499758534000)/
1,/Date(1349049600000)/,50018972,/Date(1419984000000)/,/Date(1419894640000)/
1,/Date(1349049600000)/,50020405,/Date(1364083200000)/,/Date(1420211437000)/
1,/Date(1349049600000)/,50031127,/Date(1364688000000)/,/Date(1419887943000)/
1,/Date(1349049600000)/,50031130,/Date(1372550400000)/,/Date(1419879519000)/
1,/Date(1349049600000)/,50033776,/Date(1393545600000)/,/Date(1419886678000)/
1,/Date(1349049600000)/,50037193,/Date(1364083200000)/,/Date(1419889167000)/
1,/Date(1349049600000)/,50040034,/Date(1364688000000)/,/Date(1499758540000)/
1,/Date(1349049600000)/,50041145,/Date(1383177600000)/,/Date(1419893776000)/
1,/Date(1349049600000)/,50050438,/Date(1364688000000)/,/Date(1419881469000)/
1,/Date(1349049600000)/,50066931,/Date(1364083200000)/,/Date(1419992752000)/
1,/Date(1349049600000)/,50078397,/Date(1369958400000)/,/Date(1419887957000)/
1,/Date(1349049600000)/,50078957,/Date(1364688000000)/,/Date(1419887957000)/
1,/Date(1349049600000)/,50085806,/Date(1388448000000)/,/Date(1419897056000)/
1,/Date(1349049600000)/,50085905,/Date(1396224000000)/,/Date(1419897056000)/
1,/Date(1349049600000)/,50085913,/Date(1419984000000)/,/Date(1419895571000)/
1,/Date(1349049600000)/,50085915,/Date(1364688000000)/,/Date(1419895571000)/
1,/Date(1349049600000)/,50087236,/Date(1396224000000)/,/Date(1419895572000)/
1,/Date(1349049600000)/,50088736,/Date(1380499200000)/,/Date(1474803765000)/
1,/Date(1349049600000)/,50089468,/Date(1364688000000)/,/Date(1419889185000)/
1,/Date(1349049600000)/,50090363,/Date(1362009600000)/,/Date(1419889185000)/
1,/Date(1349049600000)/,50091600,/Date(1380499200000)/,/Date(1419887965000)/
1,/Date(1349049600000)/,50096796,/Date(1359244800000)/,/Date(1419879519000)/
1,/Date(1349049600000)/,50096977,/Date(1364688000000)/,/Date(1518097484000)/
1,/Date(1349049600000)/,50097420,/Date(1364688000000)/,/Date(1419889192000)/
1,/Date(1349049600000)/,50097462,/Date(1364688000000)/,/Date(1419893796000)/
1,/Date(1349049600000)/,50097490,/Date(1396224000000)/,/Date(1419877047000)/
1,/Date(1349049600000)/,50097705,/Date(1364688000000)/,/Date(1419894234000)/
1,/Date(1349049600000)/,50097831,/Date(1419984000000)/,/Date(1419889832000)/
1,/Date(1349049600000)/,50100056,/Date(1364688000000)/,/Date(1419877576000)/
1,/Date(1349049600000)/,50103770,/Date(1364688000000)/,/Date(1419893798000)/
1,/Date(1349049600000)/,50107512,/Date(1364688000000)/,/Date(1419889199000)/
1,/Date(1349049600000)/,50107516,/Date(1364688000000)/,/Date(1419887977000)/
1,/Date(1349049600000)/,50107528,/Date(1364688000000)/,/Date(1419889200000)/
1,/Date(1349049600000)/,50107779,/Date(1364688000000)/,/Date(1419893802000)/
1,/Date(1349049600000)/,50107791,/Date(1364688000000)/,/Date(1427286718000)/
1,/Date(1349049600000)/,50107799,/Date(1364688000000)/,/Date(1419889200000)/
1,/Date(1349049600000)/,50110507,/Date(1364688000000)/,/Date(1440681070000)/
1,/Date(1349049600000)/,50111705,/Date(1364083200000)/,/Date(1419887981000)/
1,/Date(1349049600000)/,50113298,/Date(1364083200000)/,/Date(1419886694000)/
1,/Date(1349049600000)/,50113446,/Date(1364688000000)/,/Date(1419893804000)/
1,/Date(1349049600000)/,50113648,/Date(1364688000000)/,/Date(1419887983000)/
1,/Date(1349049600000)/,50113662,/Date(1364688000000)/,/Date(1419893805000)/
1,/Date(1349049600000)/,50115512,/Date(1364083200000)/,/Date(1427286741000)/
1,/Date(1349049600000)/,50117091,/Date(1364083200000)/,/Date(1419887984000)/
1,/Date(1349049600000)/,50117295,/Date(1364688000000)/,/Date(1419889211000)/
1,/Date(1349049600000)/,50117638,/Date(1388448000000)/,/Date(1419889210000)/
1,/Date(1349049600000)/,50118560,/Date(1360022400000)/,/Date(1528115614000)/
1,/Date(1349049600000)/,50118626,/Date(1364688000000)/,/Date(1419887989000)/
1,/Date(1349049600000)/,50118629,/Date(1364688000000)/,/Date(1419877047000)/
1,/Date(1349049600000)/,50119988,/Date(1364688000000)/,/Date(1419894244000)/
1,/Date(1349049600000)/,50120099,/Date(1364688000000)/,/Date(1419889211000)/
1,/Date(1349049600000)/,50121433,/Date(1364688000000)/,/Date(1419894244000)/
1,/Date(1349049600000)/,50129414,/Date(1364688000000)/,/Date(1419889216000)/
1,/Date(1349049600000)/,50160174,/Date(1364083200000)/,/Date(1536245986000)/
1,/Date(1349049600000)/,50163911,/Date(1364688000000)/,/Date(1427286838000)/
1,/Date(1349049600000)/,50163916,/Date(1364688000000)/,/Date(1427286838000)/
1,/Date(1349049600000)/,50163923,/Date(1364688000000)/,/Date(1419876713000)/
1,/Date(1349049600000)/,50163960,/Date(1359590400000)/,/Date(1427286840000)/
1,/Date(1349049600000)/,50163961,/Date(1364688000000)/,/Date(1419894250000)/
1,/Date(1349049600000)/,50163966,/Date(1364256000000)/,/Date(1422021182000)/
1,/Date(1349049600000)/,50163968,/Date(1364688000000)/,/Date(1419889223000)/
1,/Date(1349049600000)/,50163971,/Date(1364688000000)/,/Date(1419893823000)/
1,/Date(1349049600000)/,50166414,/Date(1388448000000)/,/Date(1419897058000)/
1,/Date(1349049600000)/,50183374,/Date(1396224000000)/,/Date(1419894250000)/
1,/Date(1349049600000)/,50184647,/Date(1419984000000)/,/Date(1474114027000)/
1,/Date(1349049600000)/,50184861,/Date(1364688000000)/,/Date(1419889231000)/
1,/Date(1349049600000)/,50192536,/Date(1388448000000)/,/Date(1419888012000)/
1,/Date(1349049600000)/,50198723,/Date(1359590400000)/,/Date(1427286902000)/
1,/Date(1349049600000)/,50200154,/Date(1364688000000)/,/Date(1419894255000)/
1,/Date(1349049600000)/,50200207,/Date(1364688000000)/,/Date(1419888018000)/
1,/Date(1349049600000)/,50200220,/Date(1364688000000)/,/Date(1419876713000)/
1,/Date(1349049600000)/,50200465,/Date(1419984000000)/,/Date(1474114029000)/
1,/Date(1349049600000)/,50201031,/Date(1364083200000)/,/Date(1419889241000)/
1,/Date(1349049600000)/,50201044,/Date(1364083200000)/,/Date(1427286910000)/
1,/Date(1349049600000)/,50202010,/Date(1375228800000)/,/Date(1427286918000)/
1,/Date(1349049600000)/,50203689,/Date(1369958400000)/,/Date(1419893841000)/
1,/Date(1349049600000)/,50215241,/Date(1364688000000)/,/Date(1419888027000)/
1,/Date(1349049600000)/,50215247,/Date(1364688000000)/,/Date(1419893845000)/
1,/Date(1349049600000)/,50217556,/Date(1364688000000)/,/Date(1474803772000)/
1,/Date(1349049600000)/,50217811,/Date(1369958400000)/,/Date(1439201342000)/
1,/Date(1349049600000)/,50219118,/Date(1364688000000)/,/Date(1419886712000)/
1,/Date(1349049600000)/,50220707,/Date(1364688000000)/,/Date(1419888031000)/
1,/Date(1349049600000)/,50221090,/Date(1364083200000)/,/Date(1419888032000)/
1,/Date(1349049600000)/,50222702,/Date(1364083200000)/,/Date(1447406056000)/
1,/Date(1349049600000)/,50225025,/Date(1364688000000)/,/Date(1419893851000)/
1,/Date(1349049600000)/,50225058,/Date(1364688000000)/,/Date(1419894264000)/
1,/Date(1349049600000)/,50230501,/Date(1364688000000)/,/Date(1419889273000)/
1,/Date(1349049600000)/,50230505,/Date(1364428800000)/,/Date(1421678373000)/
1,/Date(1349049600000)/,50230506,/Date(1364688000000)/,/Date(1427287004000)/
1,/Date(1349049600000)/,50230507,/Date(1364688000000)/,/Date(1419889273000)/
1,/Date(1349049600000)/,50230508,/Date(1364688000000)/,/Date(1419886715000)/
1,/Date(1349049600000)/,50230509,/Date(1364688000000)/,/Date(1427287008000)/
1,/Date(1349049600000)/,50230510,/Date(1364688000000)/,/Date(1419886715000)/
1,/Date(1349049600000)/,50230512,/Date(1364688000000)/,/Date(1427287008000)/
1,/Date(1349049600000)/,50230957,/Date(1364688000000)/,/Date(1419893857000)/
1,/Date(1349049600000)/,50233489,/Date(1364688000000)/,/Date(1419886717000)/
1,/Date(1349049600000)/,50233521,/Date(1419984000000)/,/Date(1474114040000)/
1,/Date(1349049600000)/,50240243,/Date(1364688000000)/,/Date(1419888045000)/
1,/Date(1349049600000)/,50240250,/Date(1364688000000)/,/Date(1419889287000)/
1,/Date(1349049600000)/,50240262,/Date(1364688000000)/,/Date(1420052757000)/
1,/Date(1349049600000)/,50240993,/Date(1364688000000)/,/Date(1419889287000)/
1,/Date(1349049600000)/,50241468,/Date(1364688000000)/,/Date(1419893864000)/
1,/Date(1349049600000)/,50243759,/Date(1419984000000)/,/Date(1474114045000)/
1,/Date(1349049600000)/,50246677,/Date(1364688000000)/,/Date(1419888048000)/
1,/Date(1349049600000)/,50250018,/Date(1359590400000)/,/Date(1427287083000)/
1,/Date(1349049600000)/,50255121,/Date(1364688000000)/,/Date(1419889298000)/
1,/Date(1349049600000)/,50255123,/Date(1364083200000)/,/Date(1419893870000)/
1,/Date(1349049600000)/,50264799,/Date(1364688000000)/,/Date(1419889303000)/
1,/Date(1349049600000)/,50265436,/Date(1392854400000)/,/Date(1419991405000)/
1,/Date(1349049600000)/,50265437,/Date(1364688000000)/,/Date(1419888057000)/
1,/Date(1349049600000)/,50266473,/Date(1419984000000)/,/Date(1474114045000)/
1,/Date(1349049600000)/,50267282,/Date(1369958400000)/,/Date(1438777865000)/
1,/Date(1349049600000)/,50280242,/Date(1419984000000)/,/Date(1419889311000)/
1,/Date(1349395200000)/,50007481,/Date(1364688000000)/,/Date(1420039001000)/
1,/Date(1349395200000)/,50013129,/Date(1356998400000)/,/Date(1499691396000)/
1,/Date(1349481600000)/,00019911,/Date(1419984000000)/,/Date(1517501841000)/
1,/Date(1349481600000)/,50010209,/Date(1397952000000)/,/Date(1725888186000)/
1,/Date(1349654400000)/,00001255,/Date(1364083200000)/,/Date(1419888886000)/
1,/Date(1349654400000)/,00002094,/Date(1388448000000)/,/Date(1419887727000)/
1,/Date(1349654400000)/,00020831,/Date(1410048000000)/,/Date(1419888943000)/
1,/Date(1349654400000)/,00035187,/Date(1364083200000)/,/Date(1419888968000)/
1,/Date(1349654400000)/,00044763,/Date(1364083200000)/,/Date(1419886424000)/
1,/Date(1349654400000)/,00049476,/Date(1359590400000)/,/Date(1419887809000)/
1,/Date(1349654400000)/,00057339,/Date(1395532800000)/,/Date(1419889010000)/
1,/Date(1349654400000)/,00058098,/Date(1381449600000)/,/Date(1427285178000)/
1,/Date(1349654400000)/,00059900,/Date(1412553600000)/,/Date(1427285187000)/
1,/Date(1349654400000)/,00062116,/Date(1364688000000)/,/Date(1499757611000)/
1,/Date(1349654400000)/,50006712,/Date(1360454400000)/,/Date(1419879358000)/
1,/Date(1349654400000)/,50006966,/Date(1364688000000)/,/Date(1422359659000)/
1,/Date(1349654400000)/,50008286,/Date(1419724800000)/,/Date(1419885938000)/
1,/Date(1349654400000)/,50008299,/Date(1362873600000)/,/Date(1419885940000)/
1,/Date(1349654400000)/,50008400,/Date(1419724800000)/,/Date(1419885278000)/
1,/Date(1349654400000)/,50008510,/Date(1419724800000)/,/Date(1419894139000)/
1,/Date(1349654400000)/,50008531,/Date(1364083200000)/,/Date(1419894139000)/
1,/Date(1349654400000)/,50008580,/Date(1364083200000)/,/Date(1419885965000)/
1,/Date(1349654400000)/,50008679,/Date(1364083200000)/,/Date(1419885993000)/
1,/Date(1349654400000)/,50008681,/Date(1364083200000)/,/Date(1419885994000)/
1,/Date(1349654400000)/,50008694,/Date(1419724800000)/,/Date(1419885998000)/
1,/Date(1349654400000)/,50008695,/Date(1364083200000)/,/Date(1419886598000)/
1,/Date(1349654400000)/,50008860,/Date(1388880000000)/,/Date(1418739458000)/
1,/Date(1349654400000)/,50008937,/Date(1419724800000)/,/Date(1419886037000)/
1,/Date(1349654400000)/,50008939,/Date(1364083200000)/,/Date(1419886039000)/
1,/Date(1349654400000)/,50008943,/Date(1395532800000)/,/Date(1419886038000)/
1,/Date(1349654400000)/,50008983,/Date(1364083200000)/,/Date(1427286114000)/
1,/Date(1349654400000)/,50009320,/Date(1359590400000)/,/Date(1419886059000)/
1,/Date(1349654400000)/,50009323,/Date(1359590400000)/,/Date(1419886060000)/
1,/Date(1349654400000)/,50009384,/Date(1419724800000)/,/Date(1419894143000)/
1,/Date(1349654400000)/,50009455,/Date(1364083200000)/,/Date(1419886075000)/
1,/Date(1349654400000)/,50009472,/Date(1364083200000)/,/Date(1419886077000)/
1,/Date(1349654400000)/,50009477,/Date(1359590400000)/,/Date(1419886079000)/
1,/Date(1349654400000)/,50009510,/Date(1388448000000)/,/Date(1419886084000)/
1,/Date(1349654400000)/,50009646,/Date(1395532800000)/,/Date(1419894145000)/
1,/Date(1349654400000)/,50009673,/Date(1364083200000)/,/Date(1419894145000)/
1,/Date(1349654400000)/,50009952,/Date(1395532800000)/,/Date(1419876713000)/
1,/Date(1349654400000)/,50010220,/Date(1364083200000)/,/Date(1419886139000)/
1,/Date(1349654400000)/,50010552,/Date(1359590400000)/,/Date(1419886173000)/
1,/Date(1349654400000)/,50010729,/Date(1359590400000)/,/Date(1419886202000)/
1,/Date(1349654400000)/,50011012,/Date(1419724800000)/,/Date(1419897027000)/
1,/Date(1349654400000)/,50011072,/Date(1364083200000)/,/Date(1419894150000)/
1,/Date(1349654400000)/,50011091,/Date(1401753600000)/,/Date(1427286270000)/
1,/Date(1349654400000)/,50011253,/Date(1395532800000)/,/Date(1419894449000)/
1,/Date(1349654400000)/,50011277,/Date(1395532800000)/,/Date(1419894159000)/
1,/Date(1349654400000)/,50011367,/Date(1359590400000)/,/Date(1419894166000)/
1,/Date(1349654400000)/,50011370,/Date(1419724800000)/,/Date(1419894167000)/
1,/Date(1349654400000)/,50013419,/Date(1364083200000)/,/Date(1419893756000)/
1,/Date(1349654400000)/,50013636,/Date(1364083200000)/,/Date(1427286451000)/
1,/Date(1349654400000)/,50013640,/Date(1364083200000)/,/Date(1419889153000)/
1,/Date(1349654400000)/,50036234,/Date(1401494400000)/,/Date(1419879519000)/
1,/Date(1349654400000)/,50109205,/Date(1359676800000)/,/Date(1427286722000)/
1,/Date(1349654400000)/,50115871,/Date(1359590400000)/,/Date(1419887983000)/
1,/Date(1349654400000)/,50196798,/Date(1364083200000)/,/Date(1419889240000)/
1,/Date(1349740800000)/,50009294,/Date(1419724800000)/,/Date(1474113916000)/
1,/Date(1349740800000)/,50220672,/Date(1364688000000)/,/Date(1419886715000)/
1,/Date(1349740800000)/,50262955,/Date(1419984000000)/,/Date(1536249268000)/
1,/Date(1349827200000)/,00035555,/Date(1419984000000)/,/Date(1517501849000)/
1,/Date(1349827200000)/,00058874,/Date(1388448000000)/,/Date(1419889013000)/
1,/Date(1349827200000)/,50012615,/Date(1364688000000)/,/Date(1440588565000)/
1,/Date(1349827200000)/,50012928,/Date(1364688000000)/,/Date(1427286390000)/
1,/Date(1349913600000)/,50010183,/Date(1364083200000)/,/Date(1419991837000)/
1,/Date(1350000000000)/,00046798,/Date(1365292800000)/,/Date(1419893987000)/
1,/Date(1350000000000)/,50013518,/Date(1419724800000)/,/Date(1725888195000)/
1,/Date(1350086400000)/,00048641,/Date(1413676800000)/,/Date(1474113778000)/
1,/Date(1350086400000)/,50163579,/Date(1419984000000)/,/Date(1460461686000)/
1,/Date(1350259200000)/,00037779,/Date(1388448000000)/,/Date(1474113773000)/
1,/Date(1350259200000)/,00063355,/Date(1359072000000)/,/Date(1427285197000)/
1,/Date(1350259200000)/,00063415,/Date(1359590400000)/,/Date(1528112865000)/
1,/Date(1350259200000)/,50005632,/Date(1397520000000)/,/Date(1420201684000)/
1,/Date(1350259200000)/,50006943,/Date(1359590400000)/,/Date(1427285878000)/
1,/Date(1350259200000)/,50007599,/Date(1362009600000)/,/Date(1474803471000)/
1,/Date(1350259200000)/,50008516,/Date(1364083200000)/,/Date(1419895542000)/
1,/Date(1350259200000)/,50280736,/Date(1364688000000)/,/Date(1419893879000)/
1,/Date(1350345600000)/,00059478,/Date(1419984000000)/,/Date(1474113789000)/
1,/Date(1350345600000)/,50007744,/Date(1419984000000)/,/Date(1466754218000)/
1,/Date(1350345600000)/,50225035,/Date(1364688000000)/,/Date(1432033398000)/
1,/Date(1350432000000)/,00056414,/Date(1372550400000)/,/Date(1419886439000)/
1,/Date(1350518400000)/,50007400,/Date(1419984000000)/,/Date(1474803197000)/
1,/Date(1350691200000)/,00010109,/Date(1359590400000)/,/Date(1420054417000)/
1,/Date(1350691200000)/,50006895,/Date(1419984000000)/,/Date(1474113881000)/
1,/Date(1350691200000)/,50007206,/Date(1358467200000)/,/Date(1517502086000)/
1,/Date(1350691200000)/,50011297,/Date(1419724800000)/,/Date(1725888192000)/
1,/Date(1350691200000)/,50011537,/Date(1376265600000)/,/Date(1420212633000)/
1,/Date(1350691200000)/,50013442,/Date(1419724800000)/,/Date(1474113983000)/
1,/Date(1350691200000)/,50109658,/Date(1419724800000)/,/Date(1725888197000)/
1,/Date(1350864000000)/,00007689,/Date(1364083200000)/,/Date(1419887733000)/
1,/Date(1350864000000)/,50006734,/Date(1364688000000)/,/Date(1427285827000)/
1,/Date(1350864000000)/,50008309,/Date(1370131200000)/,/Date(1418739311000)/
1,/Date(1350864000000)/,50008331,/Date(1364083200000)/,/Date(1419885949000)/
1,/Date(1350864000000)/,50008401,/Date(1364083200000)/,/Date(1419885279000)/
1,/Date(1350864000000)/,50008460,/Date(1364083200000)/,/Date(1419885293000)/
1,/Date(1350864000000)/,50008559,/Date(1372550400000)/,/Date(1419885962000)/
1,/Date(1350864000000)/,50008560,/Date(1364083200000)/,/Date(1419885962000)/
1,/Date(1350864000000)/,50008585,/Date(1364083200000)/,/Date(1419886596000)/
1,/Date(1350864000000)/,50008673,/Date(1364083200000)/,/Date(1419885993000)/
1,/Date(1350864000000)/,50008715,/Date(1364083200000)/,/Date(1419886000000)/
1,/Date(1350864000000)/,50008789,/Date(1364083200000)/,/Date(1419895543000)/
1,/Date(1350864000000)/,50008950,/Date(1364083200000)/,/Date(1419886042000)/
1,/Date(1350864000000)/,50009254,/Date(1359676800000)/,/Date(1418739459000)/
1,/Date(1350864000000)/,50009352,/Date(1375228800000)/,/Date(1418739478000)/
1,/Date(1350864000000)/,50009433,/Date(1371340800000)/,/Date(1419886606000)/
1,/Date(1350864000000)/,50009436,/Date(1359590400000)/,/Date(1419886075000)/
1,/Date(1350864000000)/,50009742,/Date(1378598400000)/,/Date(1419886111000)/
1,/Date(1350864000000)/,50010067,/Date(1395532800000)/,/Date(1419886125000)/
1,/Date(1350864000000)/,50010107,/Date(1375228800000)/,/Date(1419885422000)/
1,/Date(1350864000000)/,50010165,/Date(1388448000000)/,/Date(1419886133000)/
1,/Date(1350864000000)/,50010179,/Date(1364083200000)/,/Date(1419886134000)/
1,/Date(1350864000000)/,50010238,/Date(1359590400000)/,/Date(1419885444000)/
1,/Date(1350864000000)/,50010260,/Date(1377388800000)/,/Date(1419885451000)/
1,/Date(1350864000000)/,50010268,/Date(1375228800000)/,/Date(1419885454000)/
1,/Date(1350864000000)/,50010281,/Date(1377388800000)/,/Date(1419885455000)/
1,/Date(1350864000000)/,50010282,/Date(1364083200000)/,/Date(1418739478000)/
1,/Date(1350864000000)/,50010283,/Date(1364083200000)/,/Date(1419885457000)/
1,/Date(1350864000000)/,50010287,/Date(1388275200000)/,/Date(1419886147000)/
1,/Date(1350864000000)/,50010289,/Date(1364083200000)/,/Date(1419885458000)/
1,/Date(1350864000000)/,50010300,/Date(1364083200000)/,/Date(1419885460000)/
1,/Date(1350864000000)/,50010301,/Date(1388448000000)/,/Date(1419885460000)/
1,/Date(1350864000000)/,50010303,/Date(1364083200000)/,/Date(1419886147000)/
1,/Date(1350864000000)/,50010310,/Date(1364083200000)/,/Date(1427286220000)/
1,/Date(1350864000000)/,50010314,/Date(1364083200000)/,/Date(1419886148000)/
1,/Date(1350864000000)/,50010316,/Date(1364083200000)/,/Date(1419885464000)/
1,/Date(1350864000000)/,50010317,/Date(1364083200000)/,/Date(1419885465000)/
1,/Date(1350864000000)/,50010322,/Date(1364083200000)/,/Date(1427286220000)/
1,/Date(1350864000000)/,50010325,/Date(1375228800000)/,/Date(1419885466000)/
1,/Date(1350864000000)/,50010355,/Date(1419724800000)/,/Date(1419881445000)/
1,/Date(1350864000000)/,50010395,/Date(1364083200000)/,/Date(1419997594000)/
1,/Date(1350864000000)/,50010407,/Date(1372550400000)/,/Date(1419886156000)/
1,/Date(1350864000000)/,50010618,/Date(1364083200000)/,/Date(1419885523000)/
1,/Date(1350864000000)/,50010643,/Date(1364083200000)/,/Date(1419886189000)/
1,/Date(1350864000000)/,50010644,/Date(1364083200000)/,/Date(1427286238000)/
1,/Date(1350864000000)/,50010765,/Date(1364083200000)/,/Date(1419886208000)/
1,/Date(1350864000000)/,50010767,/Date(1364083200000)/,/Date(1419885548000)/
1,/Date(1350864000000)/,50010768,/Date(1364083200000)/,/Date(1418739493000)/
1,/Date(1350864000000)/,50010769,/Date(1364083200000)/,/Date(1419885548000)/
1,/Date(1350864000000)/,50010770,/Date(1364083200000)/,/Date(1419885549000)/
1,/Date(1350864000000)/,50010774,/Date(1364083200000)/,/Date(1419886209000)/
1,/Date(1350864000000)/,50010782,/Date(1359590400000)/,/Date(1419886209000)/
1,/Date(1350864000000)/,50010889,/Date(1364083200000)/,/Date(1419885568000)/
1,/Date(1350864000000)/,50010955,/Date(1364083200000)/,/Date(1419885576000)/
1,/Date(1350864000000)/,50011314,/Date(1359590400000)/,/Date(1419894455000)/
1,/Date(1350864000000)/,50011434,/Date(1364083200000)/,/Date(1419889121000)/
1,/Date(1350864000000)/,50012442,/Date(1364083200000)/,/Date(1419894629000)/
1,/Date(1350864000000)/,50030148,/Date(1358035200000)/,/Date(1419889160000)/
1,/Date(1350864000000)/,50039530,/Date(1401494400000)/,/Date(1419893772000)/
1,/Date(1350864000000)/,50041136,/Date(1396224000000)/,/Date(1518013018000)/
1,/Date(1350864000000)/,50119271,/Date(1359590400000)/,/Date(1419887991000)/
1,/Date(1351296000000)/,50253113,/Date(1362009600000)/,/Date(1528115624000)/
1,/Date(1351468800000)/,00059723,/Date(1364688000000)/,/Date(1517501897000)/
1,/Date(1351468800000)/,50003145,/Date(1362009600000)/,/Date(1442847919000)/
1,/Date(1351468800000)/,50008869,/Date(1419724800000)/,/Date(1725888180000)/
1,/Date(1351468800000)/,50041636,/Date(1359590400000)/,/Date(1536245972000)/
1,/Date(1351641600000)/,00043018,/Date(1359590400000)/,/Date(1427285086000)/
1,/Date(1351728000000)/,00000046,/Date(1396224000000)/,/Date(1419886391000)/
